30.000000, 29.500000, 0.500000, 2.038850, 4.000000, 0.033333, 0.000000, 2.000000, 0.038850, 0.000000 
30.000000, 29.500000, 0.500000, 2.044400, 4.000000, 0.033333, 0.000000, 2.000000, 0.044400, 0.000000 
30.000000, 29.500000, 0.500000, 2.049950, 4.000000, 0.033333, 0.000000, 2.000000, 0.049950, 0.000000 
30.000000, 29.500000, 0.500000, 2.055500, 4.000000, 0.033333, 0.000000, 2.000000, 0.055500, 0.000000 
30.000000, 29.500000, 0.500000, 2.061050, 4.000000, 0.033333, 0.000000, 2.000000, 0.061050, 0.000000 
30.000000, 29.500000, 0.500000, 2.066600, 4.000000, 0.033333, 0.000000, 2.000000, 0.066600, 0.000000 
30.000000, 29.500000, 0.500000, 2.072150, 4.000000, 0.033333, 0.000000, 2.000000, 0.072150, 0.000000 
30.000000, 29.500000, 0.500000, 2.077700, 4.000000, 0.033333, 0.000000, 2.000000, 0.077700, 0.000000 
30.000000, 29.500000, 0.500000, 2.083250, 4.000000, 0.033333, 0.000000, 2.000000, 0.083250, 0.000000 
30.000000, 29.500000, 0.500000, 2.088800, 4.000000, 0.033333, 0.000000, 2.000000, 0.088800, 0.000000 
30.000000, 29.500000, 0.500000, 2.094350, 4.000000, 0.033333, 0.000000, 2.000000, 0.094350, 0.000000 
30.000000, 29.500000, 0.500000, 2.099900, 4.000000, 0.033333, 0.000000, 2.000000, 0.099900, 0.000000 
30.000000, 29.500000, 0.500000, 2.105450, 4.000000, 0.033333, 0.000000, 2.000000, 0.105450, 0.000000 
30.000000, 29.500000, 0.500000, 2.111000, 4.000000, 0.033333, 0.000000, 2.000000, 0.111000, 0.000000 
30.000000, 29.500000, 0.500000, 2.116550, 4.000000, 0.033333, 0.000000, 2.000000, 0.116550, 0.000000 
30.000000, 29.500000, 0.500000, 2.122100, 4.000000, 0.033333, 0.000000, 2.000000, 0.122100, 0.000000 
30.000000, 29.500000, 0.500000, 2.127650, 4.000000, 0.033333, 0.000000, 2.000000, 0.127650, 0.000000 
30.000000, 29.500000, 0.500000, 2.133200, 4.000000, 0.033333, 0.000000, 2.000000, 0.133200, 0.000000 
30.000000, 29.500000, 0.500000, 2.138750, 4.000000, 0.033333, 0.000000, 2.000000, 0.138750, 0.000000 
30.000000, 29.500000, 0.500000, 2.144300, 4.000000, 0.033333, 0.000000, 2.000000, 0.144300, 0.000000 
30.000000, 29.500000, 0.500000, 2.149850, 4.000000, 0.033333, 0.000000, 2.000000, 0.149850, 0.000000 
30.000000, 29.500000, 0.500000, 2.155400, 4.000000, 0.033333, 0.000000, 2.000000, 0.155400, 0.000000 
30.000000, 29.500000, 0.500000, 2.160950, 4.000000, 0.033333, 0.000000, 2.000000, 0.160950, 0.000000 
30.000000, 29.500000, 0.500000, 2.166500, 4.000000, 0.033333, 0.000000, 2.000000, 0.166500, 0.000000 
30.000000, 29.500000, 0.500000, 2.172050, 4.000000, 0.033333, 0.000000, 2.000000, 0.172050, 0.000000 
30.000000, 29.500000, 0.500000, 2.177600, 4.000000, 0.033333, 0.000000, 2.000000, 0.177600, 0.000000 
30.000000, 29.500000, 0.500000, 2.183150, 4.000000, 0.033333, 0.000000, 2.000000, 0.183150, 0.000000 
30.000000, 29.500000, 0.500000, 2.188700, 4.000000, 0.033333, 0.000000, 2.000000, 0.188700, 0.000000 
30.000000, 29.500000, 0.500000, 2.194250, 4.000000, 0.033333, 0.000000, 2.000000, 0.194250, 0.000000 
30.000000, 29.500000, 0.500000, 2.199800, 4.000000, 0.033333, 0.000000, 2.000000, 0.199800, 0.000000 
30.000000, 29.500000, 0.500000, 2.205350, 4.000000, 0.033333, 0.000000, 2.000000, 0.205350, 0.000000 
30.000000, 29.500000, 0.500000, 2.210900, 4.000000, 0.033333, 0.000000, 2.000000, 0.210900, 0.000000 
30.000000, 29.500000, 0.500000, 2.216450, 4.000000, 0.033333, 0.000000, 2.000000, 0.216450, 0.000000 
30.000000, 29.500000, 0.500000, 2.222000, 4.000000, 0.033333, 0.000000, 2.000000, 0.222000, 0.000000 
30.000000, 29.500000, 0.500000, 2.227550, 4.000000, 0.033333, 0.000000, 2.000000, 0.227550, 0.000000 
30.000000, 29.500000, 0.500000, 2.233100, 4.000000, 0.033333, 0.000000, 2.000000, 0.233100, 0.000000 
30.000000, 29.500000, 0.500000, 2.238650, 4.000000, 0.033333, 0.000000, 2.000000, 0.238650, 0.000000 
30.000000, 29.500000, 0.500000, 2.244200, 4.000000, 0.033333, 0.000000, 2.000000, 0.244200, 0.000000 
30.000000, 29.500000, 0.500000, 2.249750, 4.000000, 0.033333, 0.000000, 2.000000, 0.249750, 0.000000 
30.000000, 29.500000, 0.500000, 2.255300, 4.000000, 0.033333, 0.000000, 2.000000, 0.255300, 0.000000 
30.000000, 29.500000, 0.500000, 2.260850, 4.000000, 0.033333, 0.000000, 2.000000, 0.260850, 0.000000 
30.000000, 29.500000, 0.500000, 2.266400, 4.000000, 0.033333, 0.000000, 2.000000, 0.266400, 0.000000 
30.000000, 29.500000, 0.500000, 2.271950, 4.000000, 0.033333, 0.000000, 2.000000, 0.271950, 0.000000 
30.000000, 29.500000, 0.500000, 2.277500, 4.000000, 0.033333, 0.000000, 2.000000, 0.277500, 0.000000 
30.000000, 29.500000, 0.500000, 2.283050, 4.000000, 0.033333, 0.000000, 2.000000, 0.283050, 0.000000 
30.000000, 29.500000, 0.500000, 2.288600, 4.000000, 0.033333, 0.000000, 2.000000, 0.288600, 0.000000 
30.000000, 29.500000, 0.500000, 2.294150, 4.000000, 0.033333, 0.000000, 2.000000, 0.294150, 0.000000 
30.000000, 29.500000, 0.500000, 2.299700, 4.000000, 0.033333, 0.000000, 2.000000, 0.299700, 0.000000 
30.000000, 29.500000, 0.500000, 2.305250, 4.000000, 0.033333, 0.000000, 2.000000, 0.305250, 0.000000 
30.000000, 29.500000, 0.500000, 2.310800, 4.000000, 0.033333, 0.000000, 2.000000, 0.310800, 0.000000 
30.000000, 29.500000, 0.500000, 2.316350, 4.000000, 0.033333, 0.000000, 2.000000, 0.316350, 0.000000 
30.000000, 29.500000, 0.500000, 2.321900, 4.000000, 0.033333, 0.000000, 2.000000, 0.321900, 0.000000 
30.000000, 29.500000, 0.500000, 2.327450, 4.000000, 0.033333, 0.000000, 2.000000, 0.327450, 0.000000 
30.000000, 29.500000, 0.500000, 2.333000, 4.000000, 0.033333, 0.000000, 2.000000, 0.333000, 0.000000 
30.000000, 29.500000, 0.500000, 2.338550, 4.000000, 0.033333, 0.000000, 2.000000, 0.338550, 0.000000 
30.000000, 29.500000, 0.500000, 2.344100, 4.000000, 0.033333, 0.000000, 2.000000, 0.344100, 0.000000 
30.000000, 29.500000, 0.500000, 2.349650, 4.000000, 0.033333, 0.000000, 2.000000, 0.349650, 0.000000 
30.000000, 29.500000, 0.500000, 2.355200, 4.000000, 0.033333, 0.000000, 2.000000, 0.355200, 0.000000 
30.000000, 29.500000, 0.500000, 2.360750, 4.000000, 0.033333, 0.000000, 2.000000, 0.360750, 0.000000 
30.000000, 29.500000, 0.500000, 2.366300, 4.000000, 0.033333, 0.000000, 2.000000, 0.366300, 0.000000 
30.000000, 29.500000, 0.500000, 2.371850, 4.000000, 0.033333, 0.000000, 2.000000, 0.371850, 0.000000 
30.000000, 29.500000, 0.500000, 2.377400, 4.000000, 0.033333, 0.000000, 2.000000, 0.377400, 0.000000 
30.000000, 29.500000, 0.500000, 2.382950, 4.000000, 0.033333, 0.000000, 2.000000, 0.382950, 0.000000 
30.000000, 29.500000, 0.500000, 2.388500, 4.000000, 0.033333, 0.000000, 2.000000, 0.388500, 0.000000 
30.000000, 29.500000, 0.500000, 2.394050, 4.000000, 0.033333, 0.000000, 2.000000, 0.394050, 0.000000 
30.000000, 29.500000, 0.500000, 2.399600, 4.000000, 0.033333, 0.000000, 2.000000, 0.399600, 0.000000 
30.000000, 29.500000, 0.500000, 2.405150, 4.000000, 0.033333, 0.000000, 2.000000, 0.405150, 0.000000 
